Assay_Type	AvgSpotLen	BioSample	Center_Name	DATASTORE_filetype	Experiment	InsertSize	Instrument	Isolate	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	flowcell_barcode	geographic_location_country_and_or_sea_region	gssr_id	instrument_name	isolation_source	lane	lsid	product_order	project	read_group_id	root_sample_id	run_barcode	run_name	sample_id	specific_host	work_request	BioProject	Consent	DATASTORE_provider	LibraryLayout	Platform	SRA_Study
WGS	202	SAMN02334271	BI	sra	SRX343861	200	Illumina HiSeq 2000	W3.20.SA	RANDOM	METAGENOMIC	Pond-223743	2015-08-27	68	39	oral metagenome	2015-08-27	SRR2188679	SRS476172	W3.20.SA	missing	D24E8ACXX	missing	292302.0	SL-HBH	Saliva	6	broadinstitute.org:bsp.prod.sample:3W48N	PDO-314	G31163	D24E8.6	SM-3NQO6	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W48N	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333997	BI	sra	SRX345134	200	Illumina HiSeq 2000	M1.44.ST	RANDOM	METAGENOMIC	Pond-222397	2015-08-27	618	419	gut metagenome	2015-08-27	SRR2188719	SRS476187	M1.44.ST	missing	D2478ACXX	missing	290544.0	SL-HAS	Stool	1	broadinstitute.org:bsp.prod.sample:3VWNL	PDO-310	G30506	D2478.1	SM-3NFO3	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWNL	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333921	BI	sra	SRX344179	200	Illumina HiSeq 2000	M1.64.ST	RANDOM	METAGENOMIC	Pond-222422	2015-08-27	647	442	gut metagenome	2015-08-27	SRR2188720	SRS476274	M1.64.ST	missing	D2478ACXX	missing	290569.0	SL-HAS	Stool	1	broadinstitute.org:bsp.prod.sample:3VWOB	PDO-310	G30531	D2478.1	SM-3NFOC	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOB	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334022	BI	sra	SRX343123	200	Illumina HiSeq 2000	M1.22.ST	RANDOM	METAGENOMIC	Pond-222384	2015-08-27	646	438	gut metagenome	2015-08-27	SRR2188721	SRS475698	M1.22.ST	missing	D2464ACXX	missing	290532.0	SL-HAY	Stool	6	broadinstitute.org:bsp.prod.sample:3VWN8	PDO-310	G30494	D2464.6	SM-3NFNU	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN8	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334039	BI	sra	SRX343036	200	Illumina HiSeq 2000	M1.65.ST	RANDOM	METAGENOMIC	Pond-222434	2015-08-27	577	393	gut metagenome	2015-08-27	SRR2188722	SRS475621	M1.65.ST	missing	D2478ACXX	missing	290580.0	SL-HAS	Stool	1	broadinstitute.org:bsp.prod.sample:3VWON	PDO-310	G30542	D2478.1	SM-3NFOD	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWON	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333942	BI	sra	SRX343371	200	Illumina HiSeq 2000	W1.39.ST	RANDOM	METAGENOMIC	Pond-222354	2015-08-27	689	471	gut metagenome	2015-08-27	SRR2188723	SRS475933	W1.39.ST	missing	D2478ACXX	missing	290503.0	SL-HAS	Stool	6	broadinstitute.org:bsp.prod.sample:3VWMD	PDO-310	G30465	D2478.6	SM-3NFP3	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWMD	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334039	BI	sra	SRX343036	200	Illumina HiSeq 2000	M1.65.ST	RANDOM	METAGENOMIC	Pond-222434	2015-08-27	575	396	gut metagenome	2015-08-27	SRR2188724	SRS475621	M1.65.ST	missing	D2478ACXX	missing	290580.0	SL-HAS	Stool	8	broadinstitute.org:bsp.prod.sample:3VWON	PDO-310	G30542	D2478.8	SM-3NFOD	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWON	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334042	BI	sra	SRX345081	200	Illumina HiSeq 2000	W2.62.ST	RANDOM	METAGENOMIC	Pond-222369	2015-08-27	639	441	gut metagenome	2015-08-27	SRR2188725	SRS475667	W2.62.ST	missing	D2478ACXX	missing	290518.0	SL-HAS	Stool	7	broadinstitute.org:bsp.prod.sample:3VWMS	PDO-310	G30480	D2478.7	SM-3NFPS	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWMS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334021	BI	sra	SRX344614	200	Illumina HiSeq 2000	M1.16.ST	RANDOM	METAGENOMIC	Pond-222360	2015-08-27	622	423	gut metagenome	2015-08-27	SRR2188726	SRS476144	M1.16.ST	missing	D2478ACXX	missing	290509.0	SL-HAS	Stool	6	broadinstitute.org:bsp.prod.sample:3VWMJ	PDO-310	G30471	D2478.6	SM-3NFNS	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWMJ	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333977	BI	sra	SRX344366	200	Illumina HiSeq 2000	M2.5.ST	RANDOM	METAGENOMIC	Pond-222400	2015-08-27	601	410	gut metagenome	2015-08-27	SRR2188727	SRS475702	M2.5.ST	missing	D2478ACXX	missing	290547.0	SL-HAS	Stool	1	broadinstitute.org:bsp.prod.sample:3VWNO	PDO-310	G30509	D2478.1	SM-3NFOQ	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWNO	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334021	BI	sra	SRX344614	200	Illumina HiSeq 2000	M1.16.ST	RANDOM	METAGENOMIC	Pond-222360	2015-08-27	603	413	gut metagenome	2015-08-27	SRR2188728	SRS476144	M1.16.ST	missing	D2478ACXX	missing	290509.0	SL-HAS	Stool	8	broadinstitute.org:bsp.prod.sample:3VWMJ	PDO-310	G30471	D2478.8	SM-3NFNS	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWMJ	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333984	BI	sra	SRX344427	200	Illumina HiSeq 2000	W2.17.ST	RANDOM	METAGENOMIC	Pond-222379	2015-08-27	523	358	gut metagenome	2015-08-27	SRR2188729	SRS476154	W2.17.ST	missing	D2464ACXX	missing	290528.0	SL-HAY	Stool	3	broadinstitute.org:bsp.prod.sample:3VWN3	PDO-310	G30490	D2464.3	SM-3NFPE	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN3	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333997	BI	sra	SRX345134	200	Illumina HiSeq 2000	M1.44.ST	RANDOM	METAGENOMIC	Pond-222397	2015-08-27	628	421	gut metagenome	2015-08-27	SRR2188730	SRS476187	M1.44.ST	missing	D2478ACXX	missing	290544.0	SL-HAS	Stool	3	broadinstitute.org:bsp.prod.sample:3VWNL	PDO-310	G30506	D2478.3	SM-3NFO3	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWNL	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334039	BI	sra	SRX343036	200	Illumina HiSeq 2000	M1.65.ST	RANDOM	METAGENOMIC	Pond-222434	2015-08-27	593	405	gut metagenome	2015-08-27	SRR2188731	SRS475621	M1.65.ST	missing	D2478ACXX	missing	290580.0	SL-HAS	Stool	6	broadinstitute.org:bsp.prod.sample:3VWON	PDO-310	G30542	D2478.6	SM-3NFOD	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWON	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334004	BI	sra	SRX344301	200	Illumina HiSeq 2000	W2.54.ST	RANDOM	METAGENOMIC	Pond-222440	2015-08-27	552	375	gut metagenome	2015-08-27	SRR2188732	SRS476306	W2.54.ST	missing	D2464ACXX	missing	290586.0	SL-HAY	Stool	5	broadinstitute.org:bsp.prod.sample:3VWOT	PDO-310	G30548	D2464.5	SM-3NFPQ	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWOT	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333947	BI	sra	SRX343480	200	Illumina HiSeq 2000	W2.68.ST	RANDOM	METAGENOMIC	Pond-222395	2015-08-27	550	370	gut metagenome	2015-08-27	SRR2188733	SRS475613	W2.68.ST	missing	D2464ACXX	missing	290543.0	SL-HAY	Stool	8	broadinstitute.org:bsp.prod.sample:3VWNJ	PDO-310	G30505	D2464.8	SM-3NFQB	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWNJ	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334004	BI	sra	SRX344301	200	Illumina HiSeq 2000	W2.54.ST	RANDOM	METAGENOMIC	Pond-222440	2015-08-27	564	381	gut metagenome	2015-08-27	SRR2188734	SRS476306	W2.54.ST	missing	D2464ACXX	missing	290586.0	SL-HAY	Stool	6	broadinstitute.org:bsp.prod.sample:3VWOT	PDO-310	G30548	D2464.6	SM-3NFPQ	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWOT	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333997	BI	sra	SRX345134	200	Illumina HiSeq 2000	M1.44.ST	RANDOM	METAGENOMIC	Pond-222397	2015-08-27	624	419	gut metagenome	2015-08-27	SRR2188735	SRS476187	M1.44.ST	missing	D2478ACXX	missing	290544.0	SL-HAS	Stool	5	broadinstitute.org:bsp.prod.sample:3VWNL	PDO-310	G30506	D2478.5	SM-3NFO3	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWNL	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333947	BI	sra	SRX343480	200	Illumina HiSeq 2000	W2.68.ST	RANDOM	METAGENOMIC	Pond-222395	2015-08-27	579	393	gut metagenome	2015-08-27	SRR2188736	SRS475613	W2.68.ST	missing	D2464ACXX	missing	290543.0	SL-HAY	Stool	4	broadinstitute.org:bsp.prod.sample:3VWNJ	PDO-310	G30505	D2464.4	SM-3NFQB	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWNJ	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334000	BI	sra	SRX344346	200	Illumina HiSeq 2000	W1.41.ST	RANDOM	METAGENOMIC	Pond-222378	2015-08-27	577	390	gut metagenome	2015-08-27	SRR2188737	SRS475666	W1.41.ST	missing	D2464ACXX	missing	290527.0	SL-HAY	Stool	6	broadinstitute.org:bsp.prod.sample:3VWN2	PDO-310	G30489	D2464.6	SM-3NFP5	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN2	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334000	BI	sra	SRX344346	200	Illumina HiSeq 2000	W1.41.ST	RANDOM	METAGENOMIC	Pond-222378	2015-08-27	578	390	gut metagenome	2015-08-27	SRR2188738	SRS475666	W1.41.ST	missing	D2464ACXX	missing	290527.0	SL-HAY	Stool	7	broadinstitute.org:bsp.prod.sample:3VWN2	PDO-310	G30489	D2464.7	SM-3NFP5	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN2	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333997	BI	sra	SRX345134	200	Illumina HiSeq 2000	M1.44.ST	RANDOM	METAGENOMIC	Pond-222397	2015-08-27	620	415	gut metagenome	2015-08-27	SRR2188739	SRS476187	M1.44.ST	missing	D2478ACXX	missing	290544.0	SL-HAS	Stool	2	broadinstitute.org:bsp.prod.sample:3VWNL	PDO-310	G30506	D2478.2	SM-3NFO3	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWNL	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334000	BI	sra	SRX344346	200	Illumina HiSeq 2000	W1.41.ST	RANDOM	METAGENOMIC	Pond-222378	2015-08-27	568	386	gut metagenome	2015-08-27	SRR2188740	SRS475666	W1.41.ST	missing	D2464ACXX	missing	290527.0	SL-HAY	Stool	4	broadinstitute.org:bsp.prod.sample:3VWN2	PDO-310	G30489	D2464.4	SM-3NFP5	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN2	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333921	BI	sra	SRX344179	200	Illumina HiSeq 2000	M1.64.ST	RANDOM	METAGENOMIC	Pond-222422	2015-08-27	668	452	gut metagenome	2015-08-27	SRR2188741	SRS476274	M1.64.ST	missing	D2478ACXX	missing	290569.0	SL-HAS	Stool	4	broadinstitute.org:bsp.prod.sample:3VWOB	PDO-310	G30531	D2478.4	SM-3NFOC	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOB	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333942	BI	sra	SRX343371	200	Illumina HiSeq 2000	W1.39.ST	RANDOM	METAGENOMIC	Pond-222354	2015-08-27	686	463	gut metagenome	2015-08-27	SRR2188742	SRS475933	W1.39.ST	missing	D2478ACXX	missing	290503.0	SL-HAS	Stool	3	broadinstitute.org:bsp.prod.sample:3VWMD	PDO-310	G30465	D2478.3	SM-3NFP3	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWMD	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333942	BI	sra	SRX343371	200	Illumina HiSeq 2000	W1.39.ST	RANDOM	METAGENOMIC	Pond-222354	2015-08-27	676	457	gut metagenome	2015-08-27	SRR2188743	SRS475933	W1.39.ST	missing	D2478ACXX	missing	290503.0	SL-HAS	Stool	5	broadinstitute.org:bsp.prod.sample:3VWMD	PDO-310	G30465	D2478.5	SM-3NFP3	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWMD	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334042	BI	sra	SRX345081	200	Illumina HiSeq 2000	W2.62.ST	RANDOM	METAGENOMIC	Pond-222369	2015-08-27	626	427	gut metagenome	2015-08-27	SRR2188744	SRS475667	W2.62.ST	missing	D2478ACXX	missing	290518.0	SL-HAS	Stool	6	broadinstitute.org:bsp.prod.sample:3VWMS	PDO-310	G30480	D2478.6	SM-3NFPS	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWMS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334004	BI	sra	SRX344301	200	Illumina HiSeq 2000	W2.54.ST	RANDOM	METAGENOMIC	Pond-222440	2015-08-27	559	380	gut metagenome	2015-08-27	SRR2188745	SRS476306	W2.54.ST	missing	D2464ACXX	missing	290586.0	SL-HAY	Stool	2	broadinstitute.org:bsp.prod.sample:3VWOT	PDO-310	G30548	D2464.2	SM-3NFPQ	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWOT	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334000	BI	sra	SRX344346	200	Illumina HiSeq 2000	W1.41.ST	RANDOM	METAGENOMIC	Pond-222378	2015-08-27	579	393	gut metagenome	2015-08-27	SRR2188746	SRS475666	W1.41.ST	missing	D2464ACXX	missing	290527.0	SL-HAY	Stool	3	broadinstitute.org:bsp.prod.sample:3VWN2	PDO-310	G30489	D2464.3	SM-3NFP5	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN2	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333968	BI	sra	SRX343081	200	Illumina HiSeq 2000	W2.40.ST	RANDOM	METAGENOMIC	Pond-222439	2015-08-27	558	378	gut metagenome	2015-08-27	SRR2188747	SRS475662	W2.40.ST	missing	D2478ACXX	missing	290585.0	SL-HAS	Stool	4	broadinstitute.org:bsp.prod.sample:3VWOS	PDO-310	G30547	D2478.4	SM-3NFPJ	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333968	BI	sra	SRX343081	200	Illumina HiSeq 2000	W2.40.ST	RANDOM	METAGENOMIC	Pond-222439	2015-08-27	581	392	gut metagenome	2015-08-27	SRR2188748	SRS475662	W2.40.ST	missing	D2478ACXX	missing	290585.0	SL-HAS	Stool	2	broadinstitute.org:bsp.prod.sample:3VWOS	PDO-310	G30547	D2478.2	SM-3NFPJ	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333977	BI	sra	SRX344366	200	Illumina HiSeq 2000	M2.5.ST	RANDOM	METAGENOMIC	Pond-222400	2015-08-27	623	431	gut metagenome	2015-08-27	SRR2188749	SRS475702	M2.5.ST	missing	D2478ACXX	missing	290547.0	SL-HAS	Stool	7	broadinstitute.org:bsp.prod.sample:3VWNO	PDO-310	G30509	D2478.7	SM-3NFOQ	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWNO	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333985	BI	sra	SRX343008	200	Illumina HiSeq 2000	W2.48.ST	RANDOM	METAGENOMIC	Pond-222404	2015-08-27	598	406	gut metagenome	2015-08-27	SRR2188750	SRS475594	W2.48.ST	missing	D2464ACXX	missing	290551.0	SL-HAY	Stool	2	broadinstitute.org:bsp.prod.sample:3VWNS	PDO-310	G30513	D2464.2	SM-3NFPN	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWNS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333968	BI	sra	SRX343081	200	Illumina HiSeq 2000	W2.40.ST	RANDOM	METAGENOMIC	Pond-222439	2015-08-27	567	383	gut metagenome	2015-08-27	SRR2188751	SRS475662	W2.40.ST	missing	D2478ACXX	missing	290585.0	SL-HAS	Stool	3	broadinstitute.org:bsp.prod.sample:3VWOS	PDO-310	G30547	D2478.3	SM-3NFPJ	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334022	BI	sra	SRX343123	200	Illumina HiSeq 2000	M1.22.ST	RANDOM	METAGENOMIC	Pond-222384	2015-08-27	635	432	gut metagenome	2015-08-27	SRR2188752	SRS475698	M1.22.ST	missing	D2464ACXX	missing	290532.0	SL-HAY	Stool	4	broadinstitute.org:bsp.prod.sample:3VWN8	PDO-310	G30494	D2464.4	SM-3NFNU	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN8	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333985	BI	sra	SRX343008	200	Illumina HiSeq 2000	W2.48.ST	RANDOM	METAGENOMIC	Pond-222404	2015-08-27	581	394	gut metagenome	2015-08-27	SRR2188753	SRS475594	W2.48.ST	missing	D2464ACXX	missing	290551.0	SL-HAY	Stool	4	broadinstitute.org:bsp.prod.sample:3VWNS	PDO-310	G30513	D2464.4	SM-3NFPN	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWNS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343438	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	508	337	gut metagenome	2015-08-27	SRR2188754	SRS475694	M1.10.ST	missing	D2478ACXX	missing	290498.0	SL-HAS	Stool	2	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2478.2	SM-3NFNR	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333958	BI	sra	SRX343491	200	Illumina HiSeq 2000	W1.3.ST	RANDOM	METAGENOMIC	Pond-222401	2015-08-27	479	324	gut metagenome	2015-08-27	SRR2188755	SRS476020	W1.3.ST	missing	D2464ACXX	missing	290548.0	SL-HAY	Stool	8	broadinstitute.org:bsp.prod.sample:3VWNP	PDO-310	G30510	D2464.8	SM-3NFOY	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWNP	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334021	BI	sra	SRX344614	200	Illumina HiSeq 2000	M1.16.ST	RANDOM	METAGENOMIC	Pond-222360	2015-08-27	610	411	gut metagenome	2015-08-27	SRR2188756	SRS476144	M1.16.ST	missing	D2478ACXX	missing	290509.0	SL-HAS	Stool	5	broadinstitute.org:bsp.prod.sample:3VWMJ	PDO-310	G30471	D2478.5	SM-3NFNS	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWMJ	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334022	BI	sra	SRX343123	200	Illumina HiSeq 2000	M1.22.ST	RANDOM	METAGENOMIC	Pond-222384	2015-08-27	647	440	gut metagenome	2015-08-27	SRR2188757	SRS475698	M1.22.ST	missing	D2464ACXX	missing	290532.0	SL-HAY	Stool	1	broadinstitute.org:bsp.prod.sample:3VWN8	PDO-310	G30494	D2464.1	SM-3NFNU	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN8	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333958	BI	sra	SRX343491	200	Illumina HiSeq 2000	W1.3.ST	RANDOM	METAGENOMIC	Pond-222401	2015-08-27	482	327	gut metagenome	2015-08-27	SRR2188758	SRS476020	W1.3.ST	missing	D2464ACXX	missing	290548.0	SL-HAY	Stool	5	broadinstitute.org:bsp.prod.sample:3VWNP	PDO-310	G30510	D2464.5	SM-3NFOY	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWNP	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333968	BI	sra	SRX343081	200	Illumina HiSeq 2000	W2.40.ST	RANDOM	METAGENOMIC	Pond-222439	2015-08-27	568	384	gut metagenome	2015-08-27	SRR2188759	SRS475662	W2.40.ST	missing	D2478ACXX	missing	290585.0	SL-HAS	Stool	5	broadinstitute.org:bsp.prod.sample:3VWOS	PDO-310	G30547	D2478.5	SM-3NFPJ	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333977	BI	sra	SRX344366	200	Illumina HiSeq 2000	M2.5.ST	RANDOM	METAGENOMIC	Pond-222400	2015-08-27	602	416	gut metagenome	2015-08-27	SRR2188760	SRS475702	M2.5.ST	missing	D2478ACXX	missing	290547.0	SL-HAS	Stool	8	broadinstitute.org:bsp.prod.sample:3VWNO	PDO-310	G30509	D2478.8	SM-3NFOQ	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWNO	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343438	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	493	333	gut metagenome	2015-08-27	SRR2188761	SRS475694	M1.10.ST	missing	D2478ACXX	missing	290498.0	SL-HAS	Stool	6	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2478.6	SM-3NFNR	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333997	BI	sra	SRX345134	200	Illumina HiSeq 2000	M1.44.ST	RANDOM	METAGENOMIC	Pond-222397	2015-08-27	635	433	gut metagenome	2015-08-27	SRR2188762	SRS476187	M1.44.ST	missing	D2478ACXX	missing	290544.0	SL-HAS	Stool	7	broadinstitute.org:bsp.prod.sample:3VWNL	PDO-310	G30506	D2478.7	SM-3NFO3	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWNL	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333968	BI	sra	SRX343081	200	Illumina HiSeq 2000	W2.40.ST	RANDOM	METAGENOMIC	Pond-222439	2015-08-27	561	384	gut metagenome	2015-08-27	SRR2188763	SRS475662	W2.40.ST	missing	D2478ACXX	missing	290585.0	SL-HAS	Stool	1	broadinstitute.org:bsp.prod.sample:3VWOS	PDO-310	G30547	D2478.1	SM-3NFPJ	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOS	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333984	BI	sra	SRX344427	200	Illumina HiSeq 2000	W2.17.ST	RANDOM	METAGENOMIC	Pond-222379	2015-08-27	520	356	gut metagenome	2015-08-27	SRR2188764	SRS476154	W2.17.ST	missing	D2464ACXX	missing	290528.0	SL-HAY	Stool	5	broadinstitute.org:bsp.prod.sample:3VWN3	PDO-310	G30490	D2464.5	SM-3NFPE	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN3	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343438	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	482	328	gut metagenome	2015-08-27	SRR2188765	SRS475694	M1.10.ST	missing	D2478ACXX	missing	290498.0	SL-HAS	Stool	7	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2478.7	SM-3NFNR	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
